INPUT:text	INPUT:word	INPUT:pronoun	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted
Раньше Ларри всегда помогал папе с его работой. Но он не мог помочь ему сейчас, потому что папа сказал, что его босс в железнодорожной компании не хочет, чтобы кто-либо, кроме него, работал в офисе.	Ларри	он	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b3e7c47515701071638	000271bf80--64ef36132409351a10c5f658	000271bf80--64ef3b3e7c47515701071638	000271bf80--64ef3b3e7c47515701071630	a2174aa206a5acd0d6d29bf46208843b	APPROVED	2023-08-30T12:51:10.600	2023-08-30T12:53:27.971	2023-08-30T12:53:27.971
Когда копьё достигло цели и Гавейн упал, раненый, на траву, Карлу из Карлайла показалось, что сердце его остановилось, но это была лишь минутная слабость, и он подъехал посмотреть, что с упавшим рыцарем.	Гавейн	его	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b3e7c47515701071638	000271bf80--64ef36290308d50982a5a960	000271bf80--64ef3b3e7c47515701071638	000271bf80--64ef3b3e7c47515701071630	a2174aa206a5acd0d6d29bf46208843b	APPROVED	2023-08-30T12:51:10.600	2023-08-30T12:53:27.971	2023-08-30T12:53:27.971
Мать знала, что образ Аэлиты преследовал его во снах, а сама она сидела тут же, рядом, у его постели, меняя компрессы на его горячечной голове и прося её хоть ненадолго оставить своего сына и отдохнуть самой.	Аэлиты	она	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b3e7c47515701071638	000271bf80--64ef36280308d50982a5a8fa	000271bf80--64ef3b3e7c47515701071638	000271bf80--64ef3b3e7c47515701071630	a2174aa206a5acd0d6d29bf46208843b	APPROVED	2023-08-30T12:51:10.600	2023-08-30T12:53:27.971	2023-08-30T12:53:27.971
Маша хотела пойти в библиотеку, но она была закрыта.	библиотеку	она	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b3f7c4751570107170c	000271bf80--64ef36132409351a10c5f65e	000271bf80--64ef3b3f7c4751570107170c	000271bf80--64ef3b3f7c47515701071706	8e3fb1e85dd57c27dbbbccc571401b18	APPROVED	2023-08-30T12:51:11.785	2023-08-30T12:51:52.939	2023-08-30T12:51:52.939
В бальном зале у Мюриэль висит знаменитая картина кисти Сесиль д'Арбле с балериной, которой жмет ее туфелька.	Мюриэль	ее	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b3f7c4751570107170c	000271bf80--64ef36270308d50982a5a858	000271bf80--64ef3b3f7c4751570107170c	000271bf80--64ef3b3f7c47515701071706	8e3fb1e85dd57c27dbbbccc571401b18	APPROVED	2023-08-30T12:51:11.785	2023-08-30T12:51:52.939	2023-08-30T12:51:52.939
Мать знала, что образ Аэлиты преследовал его во снах, а сама она сидела тут же, рядом, у его постели, меняя компрессы на его горячечной голове и прося её хоть ненадолго оставить своего сына и отдохнуть самой.	Аэлиты	она	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b3f7c4751570107170c	000271bf80--64ef36280308d50982a5a8fa	000271bf80--64ef3b3f7c4751570107170c	000271bf80--64ef3b3f7c47515701071706	8e3fb1e85dd57c27dbbbccc571401b18	APPROVED	2023-08-30T12:51:11.785	2023-08-30T12:51:52.939	2023-08-30T12:51:52.939
Клэр не могла выиграть ни единого очка, играя с Лизой в сквош сегодня днем. Она была просто измотана.	Лизой	Она	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b407c4751570107171f	000271bf80--64ef36270308d50982a5a848	000271bf80--64ef3b407c4751570107171f	000271bf80--64ef3b407c4751570107171d	332b5f3d4d71d7e2119fa78f5064db89	APPROVED	2023-08-30T12:51:12.408	2023-08-30T12:52:07.695	2023-08-30T12:52:07.695
Мэт сразу прошел в бюро, невольно начав заводиться, когда врезался в манекен мистера Блайта в испанской шляпе и римском плаще, и проклиная его себе под нос за то, что оказался на пути, как будто он был живым существом.	манекен	проклиная его	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b407c4751570107171f	000271bf80--64ef36260308d50982a5a7f4	000271bf80--64ef3b407c4751570107171f	000271bf80--64ef3b407c4751570107171d	332b5f3d4d71d7e2119fa78f5064db89	APPROVED	2023-08-30T12:51:12.408	2023-08-30T12:52:07.695	2023-08-30T12:52:07.695
Элис отчаянно пыталась не дать своей дочери лаять по-собачьи на вечеринке. Мы не могли понять, почему она так странно себя ведет.	дочери	она	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b407c4751570107171f	000271bf80--64ef36132409351a10c5f66a	000271bf80--64ef3b407c4751570107171f	000271bf80--64ef3b407c4751570107171d	332b5f3d4d71d7e2119fa78f5064db89	APPROVED	2023-08-30T12:51:12.408	2023-08-30T12:52:07.695	2023-08-30T12:52:07.695
Когда копьё достигло цели и Гавейн упал, раненый, на траву, Карлу из Карлайла показалось, что сердце его остановилось, но это была лишь минутная слабость, и он подъехал посмотреть, что с упавшим рыцарем.	Гавейн	его	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b42894bcc2572970fff	000271bf80--64ef36290308d50982a5a960	000271bf80--64ef3b42894bcc2572970fff	000271bf80--64ef3b42894bcc2572970fe9	9dc789e2a71e78fbcd1e921fe13089b4	APPROVED	2023-08-30T12:51:14.857	2023-08-30T12:52:48.836	2023-08-30T12:52:48.836
Музыка напомнила им о тех временах, когда оба, и Дженни, и Марк, были юны и беззаботны. Да, они безвозвратно прошли, но оставили по себе добрую память, согревающую их сердца.	временах	их	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b42894bcc2572970fff	000271bf80--64ef36280308d50982a5a910	000271bf80--64ef3b42894bcc2572970fff	000271bf80--64ef3b42894bcc2572970fe9	9dc789e2a71e78fbcd1e921fe13089b4	APPROVED	2023-08-30T12:51:14.857	2023-08-30T12:52:48.836	2023-08-30T12:52:48.836
Боб заплатил за обучение Чарльза в университете. Он был очень щедр.	Боб	Он	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b42894bcc2572970fff	000271bf80--64ef36132409351a10c5f66d	000271bf80--64ef3b42894bcc2572970fff	000271bf80--64ef3b42894bcc2572970fe9	9dc789e2a71e78fbcd1e921fe13089b4	APPROVED	2023-08-30T12:51:14.857	2023-08-30T12:52:48.836	2023-08-30T12:52:48.836
Колесо казалось просто вертящимся пятном, а игла - мельтешением света. Пухлые руки миссис Блэк крались по куску ткани, подавая его под иглу.	пятном	его	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b432b730f4b1a5e4e59	000271bf80--64ef36260308d50982a5a769	000271bf80--64ef3b432b730f4b1a5e4e59	000271bf80--64ef3b432b730f4b1a5e4e56	4f4f4e3e797e0a0238af5c8bd9e34b60	APPROVED	2023-08-30T12:51:15.438	2023-08-30T12:51:54.898	2023-08-30T12:51:54.898
Анна родила девочку в прошлом месяце. Она – очаровательный ребенок.	Анна	Она	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b432b730f4b1a5e4e59	000271bf80--64ef36132409351a10c5f664	000271bf80--64ef3b432b730f4b1a5e4e59	000271bf80--64ef3b432b730f4b1a5e4e56	4f4f4e3e797e0a0238af5c8bd9e34b60	APPROVED	2023-08-30T12:51:15.438	2023-08-30T12:51:54.898	2023-08-30T12:51:54.898
Коткин описывает, как Лев Каменев, старый соредактор «Правды» Сталина, и Григорий Зиновьев, которые вместе со Сталиным и Каменевым сформировали правящую тройку во время последней болезни Ленина, были вытащены из их тюремных камер в 1936 году для встречи со Сталиным; он призвал их покаяться в память о старых временах.	Каменев	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b432b730f4b1a5e4e59	000271bf80--64ef36260308d50982a5a7d7	000271bf80--64ef3b432b730f4b1a5e4e59	000271bf80--64ef3b432b730f4b1a5e4e56	4f4f4e3e797e0a0238af5c8bd9e34b60	APPROVED	2023-08-30T12:51:15.438	2023-08-30T12:51:54.898	2023-08-30T12:51:54.898
Мэт сразу прошел в бюро, невольно начав заводиться, когда врезался в манекен мистера Блайта в испанской шляпе и римском плаще, и проклиная его себе под нос за то, что оказался на пути, как будто он был живым существом.	манекен	проклиная его	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b432b730f4b1a5e4e88	000271bf80--64ef36260308d50982a5a7f4	000271bf80--64ef3b432b730f4b1a5e4e88	000271bf80--64ef3b432b730f4b1a5e4e83	a657c18c2485c77143a422a678f9086b	APPROVED	2023-08-30T12:51:15.895	2023-08-30T12:52:40.239	2023-08-30T12:52:40.239
Билл передал Джону едва тронутую тарелку, потому что он был сыт.	Джону	он	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b432b730f4b1a5e4e88	000271bf80--64ef36132409351a10c5f648	000271bf80--64ef3b432b730f4b1a5e4e88	000271bf80--64ef3b432b730f4b1a5e4e83	a657c18c2485c77143a422a678f9086b	APPROVED	2023-08-30T12:51:15.895	2023-08-30T12:52:40.239	2023-08-30T12:52:40.239
Музыка напомнила им о тех временах, когда оба, и Дженни, и Марк, были юны и беззаботны. Да, они безвозвратно прошли, но оставили по себе добрую память, согревающую их сердца.	и Дженни, и Марк	их	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b432b730f4b1a5e4e88	000271bf80--64ef36280308d50982a5a90c	000271bf80--64ef3b432b730f4b1a5e4e88	000271bf80--64ef3b432b730f4b1a5e4e83	a657c18c2485c77143a422a678f9086b	APPROVED	2023-08-30T12:51:15.895	2023-08-30T12:52:40.239	2023-08-30T12:52:40.239
Поскольку Честер зависел от дяди Вернона, он не мог очень хорошо жениться без его одобрения.	дяди Вернона	он	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef3b434990a07004fec17d	000271bf80--64ef36132409351a10c5f64c	000271bf80--64ef3b434990a07004fec17d	000271bf80--64ef3b424990a07004fec179	0721e1c2c26dadaab288419dc8434494	APPROVED	2023-08-30T12:51:15.062	2023-08-30T12:52:37.712	2023-08-30T12:52:37.712
Мать знала, что образ Аэлиты преследовал его во снах, а сама она сидела тут же, рядом, у его постели, меняя компрессы на его горячечной голове и прося её хоть ненадолго оставить своего сына и отдохнуть самой.	Аэлиты	она	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b434990a07004fec17d	000271bf80--64ef36280308d50982a5a8fa	000271bf80--64ef3b434990a07004fec17d	000271bf80--64ef3b424990a07004fec179	0721e1c2c26dadaab288419dc8434494	APPROVED	2023-08-30T12:51:15.062	2023-08-30T12:52:37.712	2023-08-30T12:52:37.712
Колесо казалось просто вертящимся пятном, а игла - мельтешением света. Пухлые руки миссис Блэк крались по куску ткани, подавая его под иглу.	пятном	его	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b434990a07004fec17d	000271bf80--64ef36260308d50982a5a769	000271bf80--64ef3b434990a07004fec17d	000271bf80--64ef3b424990a07004fec179	0721e1c2c26dadaab288419dc8434494	APPROVED	2023-08-30T12:51:15.062	2023-08-30T12:52:37.712	2023-08-30T12:52:37.712
Мать знала, что образ Аэлиты преследовал его во снах, а сама она сидела тут же, рядом, у его постели, меняя компрессы на его горячечной голове и прося её хоть ненадолго оставить своего сына и отдохнуть самой.	Аэлиты	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b444990a07004fec201	000271bf80--64ef36280308d50982a5a8fa	000271bf80--64ef3b444990a07004fec201	000271bf80--64ef3b444990a07004fec1fe	0bc28f080d9300f462ef1759a15376ab	APPROVED	2023-08-30T12:51:16.888	2023-08-30T12:52:29.808	2023-08-30T12:52:29.808
В бальном зале у Мюриэль висит знаменитая картина кисти Сесиль д'Арбле с балериной, которой жмет ее туфелька.	Мюриэль	ее	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef3b444990a07004fec201	000271bf80--64ef36270308d50982a5a858	000271bf80--64ef3b444990a07004fec201	000271bf80--64ef3b444990a07004fec1fe	0bc28f080d9300f462ef1759a15376ab	APPROVED	2023-08-30T12:51:16.888	2023-08-30T12:52:29.808	2023-08-30T12:52:29.808
