INPUT:idx	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:fluent	GOLDEN:fluent	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
338	надо было развернуться и задовить	458	partly				https://platform.toloka.ai/task/41793535/00027db7ff--6533c957aa3be772af4e5294	00027db7ff--652c796a5dae053080c93f8c	00027db7ff--6533c957aa3be772af4e5294	00027db7ff--6533c957aa3be772af4e5292	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-21T12:51:35.059	2023-10-21T12:52:26.145	2023-10-21T12:52:26.145	0.0300000000
470	А эти люди в халатах что хотели изобразить?	2685	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c957aa3be772af4e5294	00027db7ff--652c796a5dae053080c94095	00027db7ff--6533c957aa3be772af4e5294	00027db7ff--6533c957aa3be772af4e5292	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-21T12:51:35.059	2023-10-21T12:52:26.145	2023-10-21T12:52:26.145	0.0300000000
15	Каким же надо быть человеком чтобы поверить ему за фото	422	fluent	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6533c957aa3be772af4e5294	00027db7ff--652c78f64f14b96d9b218cb6	00027db7ff--6533c957aa3be772af4e5294	00027db7ff--6533c957aa3be772af4e5292	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-21T12:51:35.059	2023-10-21T12:52:26.145	2023-10-21T12:52:26.145	0.0300000000
555	Это не игра, а ересь. Какие модераторы и админы, такая и игра.	2326	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c958cd3f8d359897b68f	00027db7ff--652c796b5dae053080c94140	00027db7ff--6533c958cd3f8d359897b68f	00027db7ff--6533c958cd3f8d359897b68d	557688bc32d7a6a7abe51341e27e28bd	APPROVED	2023-10-21T12:51:36.381	2023-10-21T12:52:10.704	2023-10-21T12:52:10.704	0.0300000000
403	Вот вам человек, которому Путин колено приклоненно возлагает цветы	2007	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c958cd3f8d359897b68f	00027db7ff--652c796a5dae053080c9400f	00027db7ff--6533c958cd3f8d359897b68f	00027db7ff--6533c958cd3f8d359897b68d	557688bc32d7a6a7abe51341e27e28bd	APPROVED	2023-10-21T12:51:36.381	2023-10-21T12:52:10.704	2023-10-21T12:52:10.704	0.0300000000
27	Бросьте эту старую проститутку и записывайте нормальное виднюео уже	410	partly	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6533c958cd3f8d359897b68f	00027db7ff--652c78f64f14b96d9b218cce	00027db7ff--6533c958cd3f8d359897b68f	00027db7ff--6533c958cd3f8d359897b68d	557688bc32d7a6a7abe51341e27e28bd	APPROVED	2023-10-21T12:51:36.381	2023-10-21T12:52:10.704	2023-10-21T12:52:10.704	0.0300000000
473	Смотрите украинцы, не оплошайте!	2589	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c95bb8f31d22dd4c686d	00027db7ff--652c796a5dae053080c9409b	00027db7ff--6533c95bb8f31d22dd4c686d	00027db7ff--6533c95bb8f31d22dd4c6869	4dac3b86c9228843f1795e4a6feef0fa	APPROVED	2023-10-21T12:51:39.934	2023-10-21T12:52:23.573	2023-10-21T12:52:23.573	0.0300000000
690	а ни люди орут и их всё равно абирают	2355	no				https://platform.toloka.ai/task/41793535/00027db7ff--6533c95bb8f31d22dd4c686d	00027db7ff--652c796b5dae053080c94254	00027db7ff--6533c95bb8f31d22dd4c686d	00027db7ff--6533c95bb8f31d22dd4c6869	4dac3b86c9228843f1795e4a6feef0fa	APPROVED	2023-10-21T12:51:39.934	2023-10-21T12:52:23.573	2023-10-21T12:52:23.573	0.0300000000
18	самий пидараз здесь бартамео он уйдёть всё будеть нармалньно я в барсу верю	326	no	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6533c95bb8f31d22dd4c686d	00027db7ff--652c78f64f14b96d9b218cbc	00027db7ff--6533c95bb8f31d22dd4c686d	00027db7ff--6533c95bb8f31d22dd4c6869	4dac3b86c9228843f1795e4a6feef0fa	APPROVED	2023-10-21T12:51:39.934	2023-10-21T12:52:23.573	2023-10-21T12:52:23.573	0.0300000000
467	иди на завод работать за 15 тысяч, под твои потребности как раз	972	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c95ecc5c9f0725c39417	00027db7ff--652c796a5dae053080c9408f	00027db7ff--6533c95ecc5c9f0725c39417	00027db7ff--6533c95ecc5c9f0725c39410	022b61ebb0af2b475d380317b2953247	APPROVED	2023-10-21T12:51:42.357	2023-10-21T12:52:15.699	2023-10-21T12:52:15.699	0.0300000000
29	сашок, проиграл последний бой	1843	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c95ecc5c9f0725c39417	00027db7ff--652c79685dae053080c93d1f	00027db7ff--6533c95ecc5c9f0725c39417	00027db7ff--6533c95ecc5c9f0725c39410	022b61ebb0af2b475d380317b2953247	APPROVED	2023-10-21T12:51:42.357	2023-10-21T12:52:15.699	2023-10-21T12:52:15.699	0.0300000000
58	для тебя жидовская сука сибирь не русская земля а для нас эта родина	62	partly	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6533c95ecc5c9f0725c39417	00027db7ff--652c78f64f14b96d9b218d1c	00027db7ff--6533c95ecc5c9f0725c39417	00027db7ff--6533c95ecc5c9f0725c39410	022b61ebb0af2b475d380317b2953247	APPROVED	2023-10-21T12:51:42.357	2023-10-21T12:52:15.699	2023-10-21T12:52:15.699	0.0300000000
473	Смотрите украинцы, не оплошайте!	2589	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c96ab8f31d22dd4c6c6e	00027db7ff--652c796a5dae053080c9409b	00027db7ff--6533c96ab8f31d22dd4c6c6e	00027db7ff--6533c96ab8f31d22dd4c6c6c	51b7e77b5c5fda49aa82964b3e36c3f4	APPROVED	2023-10-21T12:51:54.541	2023-10-21T12:52:36.435	2023-10-21T12:52:36.435	0.0300000000
367	уж больно ты грозен	237	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c96ab8f31d22dd4c6c6e	00027db7ff--652c796a5dae053080c93fc6	00027db7ff--6533c96ab8f31d22dd4c6c6e	00027db7ff--6533c96ab8f31d22dd4c6c6c	51b7e77b5c5fda49aa82964b3e36c3f4	APPROVED	2023-10-21T12:51:54.541	2023-10-21T12:52:36.435	2023-10-21T12:52:36.435	0.0300000000
51	сразу видно незнающие жизни!	205	no	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6533c96ab8f31d22dd4c6c6e	00027db7ff--652c78f64f14b96d9b218d01	00027db7ff--6533c96ab8f31d22dd4c6c6e	00027db7ff--6533c96ab8f31d22dd4c6c6c	51b7e77b5c5fda49aa82964b3e36c3f4	APPROVED	2023-10-21T12:51:54.541	2023-10-21T12:52:36.435	2023-10-21T12:52:36.435	0.0300000000
42	Подстрекатель родину не любишь...	2740	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c96cb060d944af65b374	00027db7ff--652c79685dae053080c93d39	00027db7ff--6533c96cb060d944af65b374	00027db7ff--6533c96cb060d944af65b372	2d5c6fe5b60d396ad724eaa1ad9e0d50	APPROVED	2023-10-21T12:51:56.775	2023-10-21T12:52:13.808	2023-10-21T12:52:13.808	0.0300000000
13	да зачем их сажать? что б потом кормить с наших налогов? только растрел!!!	382	partly	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6533c96cb060d944af65b374	00027db7ff--652c78f64f14b96d9b218cb2	00027db7ff--6533c96cb060d944af65b374	00027db7ff--6533c96cb060d944af65b372	2d5c6fe5b60d396ad724eaa1ad9e0d50	APPROVED	2023-10-21T12:51:56.775	2023-10-21T12:52:13.808	2023-10-21T12:52:13.808	0.0300000000
367	уж больно ты грозен	237	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c96cb060d944af65b374	00027db7ff--652c796a5dae053080c93fc6	00027db7ff--6533c96cb060d944af65b374	00027db7ff--6533c96cb060d944af65b372	2d5c6fe5b60d396ad724eaa1ad9e0d50	APPROVED	2023-10-21T12:51:56.775	2023-10-21T12:52:13.808	2023-10-21T12:52:13.808	0.0300000000
33	Ерунду какую-то! Кто-то там сам с собой о своих домыслах говорит	285	partly	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6533c97cb8f31d22dd4c6fa3	00027db7ff--652c78f64f14b96d9b218cda	00027db7ff--6533c97cb8f31d22dd4c6fa3	00027db7ff--6533c97cb8f31d22dd4c6fa1	557688bc32d7a6a7abe51341e27e28bd	APPROVED	2023-10-21T12:52:12.052	2023-10-21T12:52:52.037	2023-10-21T12:52:52.037	0.0300000000
29	сашок, проиграл последний бой	1843	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c97cb8f31d22dd4c6fa3	00027db7ff--652c79685dae053080c93d1f	00027db7ff--6533c97cb8f31d22dd4c6fa3	00027db7ff--6533c97cb8f31d22dd4c6fa1	557688bc32d7a6a7abe51341e27e28bd	APPROVED	2023-10-21T12:52:12.052	2023-10-21T12:52:52.037	2023-10-21T12:52:52.037	0.0300000000
367	уж больно ты грозен	237	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c97cb8f31d22dd4c6fa3	00027db7ff--652c796a5dae053080c93fc6	00027db7ff--6533c97cb8f31d22dd4c6fa3	00027db7ff--6533c97cb8f31d22dd4c6fa1	557688bc32d7a6a7abe51341e27e28bd	APPROVED	2023-10-21T12:52:12.052	2023-10-21T12:52:52.037	2023-10-21T12:52:52.037	0.0300000000
261	Молодёжь и кучка американцев везде нос суют	2800	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c97faa3be772af4e5c50	00027db7ff--652c79695dae053080c93ef1	00027db7ff--6533c97faa3be772af4e5c50	00027db7ff--6533c97faa3be772af4e5c3e	2d5c6fe5b60d396ad724eaa1ad9e0d50	APPROVED	2023-10-21T12:52:15.338	2023-10-21T12:52:28.561	2023-10-21T12:52:28.561	0.0300000000
156	Плохая фотография	989	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c97faa3be772af4e5c50	00027db7ff--652c79695dae053080c93e1e	00027db7ff--6533c97faa3be772af4e5c50	00027db7ff--6533c97faa3be772af4e5c3e	2d5c6fe5b60d396ad724eaa1ad9e0d50	APPROVED	2023-10-21T12:52:15.338	2023-10-21T12:52:28.561	2023-10-21T12:52:28.561	0.0300000000
36	как кто хуй в пальто. а сколько ты думаешь	170	fluent	no			https://platform.toloka.ai/task/41793535/00027db7ff--6533c97faa3be772af4e5c50	00027db7ff--652c78f64f14b96d9b218ce0	00027db7ff--6533c97faa3be772af4e5c50	00027db7ff--6533c97faa3be772af4e5c3e	2d5c6fe5b60d396ad724eaa1ad9e0d50	APPROVED	2023-10-21T12:52:15.338	2023-10-21T12:52:28.561	2023-10-21T12:52:28.561	0.0300000000
32	блт за гребаный проездной в тюрьму????? Женщину????? Пздц...... что ,условного срока нет что ли? я херею с нашего правосудия...	427	partly	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6533c981dc8a332e61922fa4	00027db7ff--652c78f64f14b96d9b218cd8	00027db7ff--6533c981dc8a332e61922fa4	00027db7ff--6533c980dc8a332e61922fa1	022b61ebb0af2b475d380317b2953247	APPROVED	2023-10-21T12:52:17.095	2023-10-21T12:53:01.858	2023-10-21T12:53:01.858	0.0300000000
690	а ни люди орут и их всё равно абирают	2355	no				https://platform.toloka.ai/task/41793535/00027db7ff--6533c981dc8a332e61922fa4	00027db7ff--652c796b5dae053080c94254	00027db7ff--6533c981dc8a332e61922fa4	00027db7ff--6533c980dc8a332e61922fa1	022b61ebb0af2b475d380317b2953247	APPROVED	2023-10-21T12:52:17.095	2023-10-21T12:53:01.858	2023-10-21T12:53:01.858	0.0300000000
555	Это не игра, а ересь. Какие модераторы и админы, такая и игра.	2326	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c981dc8a332e61922fa4	00027db7ff--652c796b5dae053080c94140	00027db7ff--6533c981dc8a332e61922fa4	00027db7ff--6533c980dc8a332e61922fa1	022b61ebb0af2b475d380317b2953247	APPROVED	2023-10-21T12:52:17.095	2023-10-21T12:53:01.858	2023-10-21T12:53:01.858	0.0300000000
7	а все девушки драчут как и твоя	179	partly	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6533c989b8f31d22dd4c71af	00027db7ff--652c78f64f14b96d9b218ca6	00027db7ff--6533c989b8f31d22dd4c71af	00027db7ff--6533c989b8f31d22dd4c71ad	4dac3b86c9228843f1795e4a6feef0fa	APPROVED	2023-10-21T12:52:25.215	2023-10-21T12:52:50.829	2023-10-21T12:52:50.829	0.0300000000
367	уж больно ты грозен	237	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c989b8f31d22dd4c71af	00027db7ff--652c796a5dae053080c93fc6	00027db7ff--6533c989b8f31d22dd4c71af	00027db7ff--6533c989b8f31d22dd4c71ad	4dac3b86c9228843f1795e4a6feef0fa	APPROVED	2023-10-21T12:52:25.215	2023-10-21T12:52:50.829	2023-10-21T12:52:50.829	0.0300000000
470	А эти люди в халатах что хотели изобразить?	2685	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c989b8f31d22dd4c71af	00027db7ff--652c796a5dae053080c94095	00027db7ff--6533c989b8f31d22dd4c71af	00027db7ff--6533c989b8f31d22dd4c71ad	4dac3b86c9228843f1795e4a6feef0fa	APPROVED	2023-10-21T12:52:25.215	2023-10-21T12:52:50.829	2023-10-21T12:52:50.829	0.0300000000
163	опять какой то провокатор появился	335	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c98baa3be772af4e6024	00027db7ff--652c79695dae053080c93e2c	00027db7ff--6533c98baa3be772af4e6024	00027db7ff--6533c98baa3be772af4e6022	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-21T12:52:27.554	2023-10-21T12:53:24.437	2023-10-21T12:53:24.437	0.0300000000
49	Я попала тоже отослала деньги за платье и все, заблокировала меня	56	fluent	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6533c98baa3be772af4e6024	00027db7ff--652c78f64f14b96d9b218cfa	00027db7ff--6533c98baa3be772af4e6024	00027db7ff--6533c98baa3be772af4e6022	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-21T12:52:27.554	2023-10-21T12:53:24.437	2023-10-21T12:53:24.437	0.0300000000
641	в августе всех собрали	2960	no				https://platform.toloka.ai/task/41793535/00027db7ff--6533c98baa3be772af4e6024	00027db7ff--652c796b5dae053080c941f2	00027db7ff--6533c98baa3be772af4e6024	00027db7ff--6533c98baa3be772af4e6022	2df15a61d0d56b7fdeb882fb7412d32a	APPROVED	2023-10-21T12:52:27.554	2023-10-21T12:53:24.437	2023-10-21T12:53:24.437	0.0300000000
42	Подстрекатель родину не любишь...	2740	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c995b060d944af65bc55	00027db7ff--652c79685dae053080c93d39	00027db7ff--6533c995b060d944af65bc55	00027db7ff--6533c995b060d944af65bc53	51b7e77b5c5fda49aa82964b3e36c3f4	APPROVED	2023-10-21T12:52:37.884	2023-10-21T12:53:50.711	2023-10-21T12:53:50.711	0.0300000000
49	Я попала тоже отослала деньги за платье и все, заблокировала меня	56	fluent	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6533c995b060d944af65bc55	00027db7ff--652c78f64f14b96d9b218cfa	00027db7ff--6533c995b060d944af65bc55	00027db7ff--6533c995b060d944af65bc53	51b7e77b5c5fda49aa82964b3e36c3f4	APPROVED	2023-10-21T12:52:37.884	2023-10-21T12:53:50.711	2023-10-21T12:53:50.711	0.0300000000
261	Молодёжь и кучка американцев везде нос суют	2800	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c995b060d944af65bc55	00027db7ff--652c79695dae053080c93ef1	00027db7ff--6533c995b060d944af65bc55	00027db7ff--6533c995b060d944af65bc53	51b7e77b5c5fda49aa82964b3e36c3f4	APPROVED	2023-10-21T12:52:37.884	2023-10-21T12:53:50.711	2023-10-21T12:53:50.711	0.0300000000
555	Это не игра, а ересь. Какие модераторы и админы, такая и игра.	2326	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c9a4aa3be772af4e66da	00027db7ff--652c796b5dae053080c94140	00027db7ff--6533c9a4aa3be772af4e66da	00027db7ff--6533c9a4aa3be772af4e66d8	4dac3b86c9228843f1795e4a6feef0fa	APPROVED	2023-10-21T12:52:52.412	2023-10-21T12:53:28.325	2023-10-21T12:53:28.325	0.0300000000
73	Так вколыхнете печень-мало не покажется.	127	no	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6533c9a4aa3be772af4e66da	00027db7ff--652c78f64f14b96d9b218d45	00027db7ff--6533c9a4aa3be772af4e66da	00027db7ff--6533c9a4aa3be772af4e66d8	4dac3b86c9228843f1795e4a6feef0fa	APPROVED	2023-10-21T12:52:52.412	2023-10-21T12:53:28.325	2023-10-21T12:53:28.325	0.0300000000
598	Надоели уже со своими ягодицами, женщины решили, что их ягодицы - это центр вселенной!	1906	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c9a4aa3be772af4e66da	00027db7ff--652c796b5dae053080c94196	00027db7ff--6533c9a4aa3be772af4e66da	00027db7ff--6533c9a4aa3be772af4e66d8	4dac3b86c9228843f1795e4a6feef0fa	APPROVED	2023-10-21T12:52:52.412	2023-10-21T12:53:28.325	2023-10-21T12:53:28.325	0.0300000000
690	а ни люди орут и их всё равно абирают	2355	no				https://platform.toloka.ai/task/41793535/00027db7ff--6533c9a5dc8a332e619235bf	00027db7ff--652c796b5dae053080c94254	00027db7ff--6533c9a5dc8a332e619235bf	00027db7ff--6533c9a5dc8a332e619235bd	557688bc32d7a6a7abe51341e27e28bd	APPROVED	2023-10-21T12:52:53.448	2023-10-21T12:53:21.956	2023-10-21T12:53:21.956	0.0300000000
23	вспоминается на ум одна фраза(сказочный,зачем его только из больницы выписали)так и здесь,очевидное невероятное	352	no	partly			https://platform.toloka.ai/task/41793535/00027db7ff--6533c9a5dc8a332e619235bf	00027db7ff--652c78f64f14b96d9b218cc6	00027db7ff--6533c9a5dc8a332e619235bf	00027db7ff--6533c9a5dc8a332e619235bd	557688bc32d7a6a7abe51341e27e28bd	APPROVED	2023-10-21T12:52:53.448	2023-10-21T12:53:21.956	2023-10-21T12:53:21.956	0.0300000000
473	Смотрите украинцы, не оплошайте!	2589	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c9a5dc8a332e619235bf	00027db7ff--652c796a5dae053080c9409b	00027db7ff--6533c9a5dc8a332e619235bf	00027db7ff--6533c9a5dc8a332e619235bd	557688bc32d7a6a7abe51341e27e28bd	APPROVED	2023-10-21T12:52:53.448	2023-10-21T12:53:21.956	2023-10-21T12:53:21.956	0.0300000000
196	У нас тоже толпы по улицам ходят, но всем всё равно	2966	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c9afeb24486ecad81b27	00027db7ff--652c79695dae053080c93e6e	00027db7ff--6533c9afeb24486ecad81b27	00027db7ff--6533c9afeb24486ecad81b25	022b61ebb0af2b475d380317b2953247	APPROVED	2023-10-21T12:53:03.496	2023-10-21T12:53:52.219	2023-10-21T12:53:52.219	0.0300000000
61	пьяных водителей жестко наказывать	2827	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--6533c9afeb24486ecad81b27	00027db7ff--652c79685dae053080c93d5f	00027db7ff--6533c9afeb24486ecad81b27	00027db7ff--6533c9afeb24486ecad81b25	022b61ebb0af2b475d380317b2953247	APPROVED	2023-10-21T12:53:03.496	2023-10-21T12:53:52.219	2023-10-21T12:53:52.219	0.0300000000
43	как вы хотите чтоб Россия напала и завоевала, чтоб вас потом кормить	121	no	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--6533c9afeb24486ecad81b27	00027db7ff--652c78f64f14b96d9b218cee	00027db7ff--6533c9afeb24486ecad81b27	00027db7ff--6533c9afeb24486ecad81b25	022b61ebb0af2b475d380317b2953247	APPROVED	2023-10-21T12:53:03.496	2023-10-21T12:53:52.219	2023-10-21T12:53:52.219	0.0300000000
